cid,iupac_name,canonical_smiles,mol_wt_rdkit,heavy_atom_count,C_count,O_count,N_count,S_count,halogen_count,aromatic_ring_count
648459,"3-[(2-fluorophenyl)methylamino]-1-phenylpyrrolidine-2,5-dione",C1C(C(=O)N(C1=O)C2=CC=CC=C2)NCC3=CC=CC=C3F,298.317,22,17,2,2,0,1,2
236651,4-methyl-N-(4-methylphenyl)piperazine-1-carboxamide,CC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C,233.31499999999994,17,13,1,3,0,0,1
813374,"2-methyl-N-[2-[(5-methyl-1,3-thiazol-2-yl)amino]-2-oxoethyl]-N-propylbenzamide",CCCN(CC(=O)NC1=NC=C(S1)C)C(=O)C2=CC=CC=C2C,331.44100000000003,23,17,2,3,1,0,2
398856,"phenyl 5-(2,5-dimethoxyphenyl)-2-azabicyclo[3.3.1]non-3-ene-2-carboxylate",COC1=CC(=C(C=C1)OC)C23CCCC(C2)N(C=C3)C(=O)OC4=CC=CC=C4,379.4560000000001,28,23,4,1,0,0,2
472399,"4,8-dimethyl-N-phenylquinolin-2-amine",CC1=C2C(=CC=C1)C(=CC(=N2)NC3=CC=CC=C3)C,248.32899999999998,19,17,0,2,0,0,3
952636,"N-(3-ethylsulfanyl-5-methyl-1,2,4-triazol-4-yl)-4-propan-2-yloxybenzamide",CCSC1=NN=C(N1NC(=O)C2=CC=C(C=C2)OC(C)C)C,320.4180000000001,22,15,2,4,1,0,2
464227,"4-cyano-N-[3-[cyclopropyl-(2-hydroxy-4-oxo-5,6,7,8,9,10-hexahydrocycloocta[b]pyran-3-yl)methyl]phenyl]-N-methylbenzenesulfonamide",CN(C1=CC=CC(=C1)C(C2CC2)C3=C(OC4=C(C3=O)CCCCCC4)O)S(=O)(=O)C5=CC=C(C=C5)C#N,518.6350000000003,37,29,5,2,1,0,3
311798,"10a,12a-dimethyl-8-pyrrolidin-1-yl-1,2,3,4,4a,4b,5,7,8,9,10,10b,11,12-tetradecahydronaphtho[2,1-f]quinoline",CC12CCC(CC1=CCC3C2CCC4(C3CCCN4)C)N5CCCC5,342.57100000000014,25,23,0,2,0,0,0
901951,N-methyl-4-[4-(3-methylphenyl)piperazin-1-yl]pyridine-3-sulfonamide,CC1=CC(=CC=C1)N2CCN(CC2)C3=C(C=NC=C3)S(=O)(=O)NC,346.456,24,17,2,4,1,0,2
617114,"1-N,1-N,2-N,2-N-tetrapropylcyclohexane-1,2-dicarboxamide",CCCN(CCC)C(=O)C1CCCCC1C(=O)N(CCC)CCC,338.5360000000002,24,20,2,2,0,0,0
449661,"5-[2-(1H-imidazol-5-yl)ethyl]-3-[(4-iodophenyl)methyl]-1,2,4-oxadiazole",C1=CC(=CC=C1CC2=NOC(=N2)CCC3=CN=CN3)I,380.18899999999996,20,14,1,4,0,1,3
320215,"1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(methylsulfanylmethyl)pyrimidine-2,4-dione",CSCC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,288.325,19,11,5,2,1,0,1
596252,ethyl 2-(2-bicyclo[2.2.2]oct-5-enylidene)acetate,CCOC(=O)C=C1CC2CCC1C=C2,192.25799999999998,14,12,2,0,0,0,0
651195,phenacyl 3-[5-(3-hydroxy-2-methoxyphenyl)tetrazol-2-yl]propanoate,COC1=C(C=CC=C1O)C2=NN(N=N2)CCC(=O)OCC(=O)C3=CC=CC=C3,382.3760000000001,28,19,5,4,0,0,3
63157,"2-[(2-chlorophenoxy)methyl]-3-(1,3-thiazol-2-yl)quinazolin-4-one",C1=CC=C2C(=C1)C(=O)N(C(=N2)COC3=CC=CC=C3Cl)C4=NC=CS4,369.833,25,18,2,3,1,1,4
639245,"4-(3,4-dihydroxyphenyl)-2-hydroxy-5-methoxychromen-7-one",COC1=CC(=O)C=C2C1=C(C=C(O2)O)C3=CC(=C(C=C3)O)O,300.26599999999996,22,16,6,0,0,0,1
776040,"2,6-dimethyl-3-(2-methylbenzoyl)chromen-4-one",CC1=CC2=C(C=C1)OC(=C(C2=O)C(=O)C3=CC=CC=C3C)C,292.33400000000006,22,19,3,0,0,0,3
104054,"boron(3+);2,5-dimethoxy-4-morpholin-4-ylbenzenediazonium;tetrafluoride",[B+3].COC1=CC(=C(C=C1[N+]#N)OC)N2CCOCC2.[F-].[F-].[F-].[F-],337.08199999999994,23,12,3,3,0,4,1
993621,"(5R,7S)-N-(4-cyanophenyl)-5-(3,4-dichlorophenyl)-7-(trifluoromethyl)-4,5,6,7-tetrahydropyrazolo[1,5-a]pyrimidine-2-carboxamide",C1C(NC2=CC(=NN2C1C(F)(F)F)C(=O)NC3=CC=C(C=C3)C#N)C4=CC(=C(C=C4)Cl)Cl,480.27700000000004,32,21,1,5,0,5,3
799788,"1-(3-chlorophenyl)-3-(3-nitrophenyl)pyrrole-2,5-dione",C1=CC(=CC(=C1)[N+](=O)[O-])C2=CC(=O)N(C2=O)C3=CC(=CC=C3)Cl,328.711,23,16,4,2,0,1,2
217882,5-(4-chlorophenyl)-5-(pyrrolidine-1-carbonyl)oxolan-2-one,C1CCN(C1)C(=O)C2(CCC(=O)O2)C3=CC=C(C=C3)Cl,293.75,20,15,3,1,0,1,1
655901,[4-(3-carbazol-9-yl-2-hydroxypropyl)piperazin-1-yl]-(furan-2-yl)methanone,C1CN(CCN1CC(CN2C3=CC=CC=C3C4=CC=CC=C42)O)C(=O)C5=CC=CO5,403.48200000000014,30,24,3,3,0,0,4
221276,"2,2,2-trichloro-1-(2-chlorophenyl)ethanol",C1=CC=C(C(=C1)C(C(Cl)(Cl)Cl)O)Cl,259.947,13,8,1,0,0,4,1
692510,[(5S)-5-hydroxy-5-pyridin-3-yl-3-(trifluoromethyl)-4H-pyrazol-1-yl]-pyridin-3-ylmethanone,C1C(=NN(C1(C2=CN=CC=C2)O)C(=O)C3=CN=CC=C3)C(F)(F)F,336.27299999999997,24,15,2,4,0,3,2
85132,"(2,2-dimethyl-3-nonanoyloxypropyl) nonanoate",CCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCC,384.6010000000003,27,23,4,0,0,0,0
164687,"1,2-dihydroanthracene-1,2-diol",C1=CC=C2C=C3C(C(C=CC3=CC2=C1)O)O,212.24799999999996,16,14,2,0,0,0,2
251517,N-[2-(6-sulfanylpurin-9-yl)ethyl]acetamide,CC(=O)NCCN1C=NC2=C1N=CN=C2S,237.28800000000004,16,9,1,5,1,0,2
182257,2-(2-chloro-6-methylphenoxy)propanoic acid,CC1=C(C(=CC=C1)Cl)OC(C)C(=O)O,214.64799999999997,14,10,3,0,0,1,1
578806,N'-[3-(furan-2-yl)prop-2-enoyl]-N-(4-iodophenyl)carbamimidothioic acid,C1=COC(=C1)C=CC(=O)N=C(NC2=CC=C(C=C2)I)S,398.22499999999997,20,14,2,2,1,1,2
78712,5-bromo-2-[2-(diethylamino)ethoxy]-N-phenylbenzamide,CCN(CC)CCOC1=C(C=C(C=C1)Br)C(=O)NC2=CC=CC=C2,391.3090000000001,24,19,2,2,0,1,2
2806,"methyl 2-(2-chlorophenyl)-2-(6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl)acetate",COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3,321.829,21,16,2,1,1,1,2
472388,"1-(4,6-dimethylquinazolin-2-yl)-2-(7-methoxy-3-methylnaphthalen-1-yl)hydrazine",CC1=CC2=C(N=C(N=C2C=C1)NNC3=CC(=CC4=C3C=C(C=C4)OC)C)C,358.44500000000016,27,22,1,4,0,0,4
722859,N-[2-[(4-methylphenyl)carbamoyl]phenyl]pyridine-4-carboxamide,CC1=CC=C(C=C1)NC(=O)C2=CC=CC=C2NC(=O)C3=CC=NC=C3,331.37500000000006,25,20,2,3,0,0,3
622657,"(17-methoxyimino-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-yl) acetate",CC(=O)OC1=CC2=C(C=C1)C3CCC4(C(C3CC2)CCC4=NOC)C,341.4510000000001,25,21,3,1,0,0,1
492739,6-chloro-2-(quinolin-6-ylmethylsulfanyl)pyrimidin-4-amine,C1=CC2=C(C=CC(=C2)CSC3=NC(=CC(=N3)Cl)N)N=C1,302.79,20,14,0,4,1,1,3
305408,(10-cyanodecan-2-ylideneamino)urea,CC(=NNC(=O)N)CCCCCCCCC#N,238.33499999999992,17,12,1,4,0,0,0
34226,2-(3-methylanilino)acetonitrile,CC1=CC(=CC=C1)NCC#N,146.19299999999998,11,9,0,2,0,0,1
242721,6-oxo-1H-pyridine-2-carboxylic acid,C1=CC(=O)NC(=C1)C(=O)O,139.10999999999999,10,6,3,1,0,0,1
741297,4-[4-(4-chlorophenyl)quinazolin-2-yl]morpholine,C1COCCN1C2=NC3=CC=CC=C3C(=N2)C4=CC=C(C=C4)Cl,325.7990000000001,23,18,1,3,0,1,3
296452,"2-(hydroxymethyl)-5-(2H-pyrazolo[4,3-d]pyrimidin-3-yl)oxolane-3,4-diol",C1=NC=NC2=C(NN=C21)C3C(C(C(O3)CO)O)O,252.23000000000002,18,10,4,4,0,0,2
737136,"5-amino-3-methyl-2-N-phenylthiophene-2,4-dicarboxamide",CC1=C(SC(=C1C(=O)N)N)C(=O)NC2=CC=CC=C2,275.33299999999997,19,13,2,3,1,0,2
901363,"(2E,3R)-2-[(4-fluorophenyl)methylidene]-1-azabicyclo[2.2.2]octan-3-ol",C1CN2CCC1C(C2=CC3=CC=C(C=C3)F)O,233.28599999999997,17,14,1,1,0,1,1
74638,"N,N'-bis(2-hydroxyethyl)oxamide",C(CO)NC(=O)C(=O)NCCO,176.17199999999997,12,6,4,2,0,0,0
720776,ethyl 2-methoxy-4-methylsulfanylbenzoate,CCOC(=O)C1=C(C=C(C=C1)SC)OC,226.297,15,11,3,0,1,0,1
244763,1-(3-bromophenyl)ethyl acetate,CC(C1=CC(=CC=C1)Br)OC(=O)C,243.09999999999997,13,10,2,0,0,1,1
968791,"N-[1-(3-aminophenyl)ethylideneamino]-2,2-diphenylacetamide",CC(=NNC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC(=CC=C3)N,343.4300000000001,26,22,1,3,0,0,3
277406,2-(aziridin-1-yl)butanenitrile,CCC(C#N)N1CC1,110.16000000000001,8,6,0,2,0,0,0
826098,(2-bromo-4-tert-butylanilino) acetate,CC(=O)ONC1=C(C=C(C=C1)C(C)(C)C)Br,286.169,16,12,2,1,0,1,1
829684,"5-[(4-methylphenyl)methylamino]-2-(phenoxymethyl)-1,3-oxazole-4-carbonitrile",CC1=CC=C(C=C1)CNC2=C(N=C(O2)COC3=CC=CC=C3)C#N,319.36400000000003,24,19,2,3,0,0,3
655421,"2-(3,4-diethoxyphenyl)-5-pyridin-3-yl-1,3,4-oxadiazole",CCOC1=C(C=C(C=C1)C2=NN=C(O2)C3=CN=CC=C3)OCC,311.34100000000007,23,17,3,3,0,0,3
618440,"2-[4-[(2-fluorophenyl)methylamino]pyrazolo[3,4-d]pyrimidin-1-yl]-5-(hydroxymethyl)oxolane-3,4-diol",C1=CC=C(C(=C1)CNC2=C3C=NN(C3=NC=N2)C4C(C(C(O4)CO)O)O)F,375.36000000000007,27,17,4,5,0,1,3
693301,3-[(4-chlorophenyl)methoxy]benzaldehyde,C1=CC(=CC(=C1)OCC2=CC=C(C=C2)Cl)C=O,246.693,17,14,2,0,0,1,2
842957,"[(5R)-3,5-bis(difluoromethyl)-5-hydroxy-4H-pyrazol-1-yl]-(4-fluorophenyl)methanone",C1C(=NN(C1(C(F)F)O)C(=O)C2=CC=C(C=C2)F)C(F)F,308.206,21,12,2,2,0,5,1
979023,"3-(3,4-dimethoxyphenyl)-5-[(1R)-1-(3,5-dimethyl-4-nitropyrazol-1-yl)ethyl]-1,2,4-oxadiazole",CC1=C(C(=NN1C(C)C2=NC(=NO2)C3=CC(=C(C=C3)OC)OC)C)[N+](=O)[O-],373.36900000000014,27,17,5,5,0,0,3
207429,"2,4-dimethoxy-5-[3-(4-methoxy-3-sulfophenyl)prop-2-enoyl]benzenesulfonic acid",COC1=C(C=C(C=C1)C=CC(=O)C2=CC(=C(C=C2OC)OC)S(=O)(=O)O)S(=O)(=O)O,458.4660000000001,30,18,10,0,2,0,2
120352,2-(4-ethoxyanilino)-N-propylacetamide,CCCNC(=O)CNC1=CC=C(C=C1)OCC,236.315,17,13,2,2,0,0,1
571016,"3-amino-2,2-diphenyloxetane-3-carbonitrile",C1C(C(O1)(C2=CC=CC=C2)C3=CC=CC=C3)(C#N)N,250.301,19,16,1,2,0,0,2
235730,methyl 2-benzylbenzoate,COC(=O)C1=CC=CC=C1CC2=CC=CC=C2,226.27499999999998,17,15,2,0,0,0,2
679095,N-[[4-(diethylamino)-2-hydroxyphenyl]methylideneamino]-2-hydroxybenzamide,CCN(CC)C1=CC(=C(C=C1)C=NNC(=O)C2=CC=CC=C2O)O,327.38400000000007,24,18,3,3,0,0,2
952539,3-ethoxy-N-quinolin-8-ylbenzamide,CCOC1=CC=CC(=C1)C(=O)NC2=CC=CC3=C2N=CC=C3,292.33799999999997,22,18,2,2,0,0,3
278536,"2-(2,6-dimethylheptan-4-ylideneamino)-2-methylpropan-1-ol",CC(C)CC(=NC(C)(C)CO)CC(C)C,213.36499999999998,15,13,1,1,0,0,0
866786,"methyl (6R)-6-(3,4-dimethoxyphenyl)-3-methyl-4-oxo-1,5,6,7-tetrahydroindole-2-carboxylate",CC1=C(NC2=C1C(=O)CC(C2)C3=CC(=C(C=C3)OC)OC)C(=O)OC,343.37900000000013,25,19,5,1,0,0,2
74879,"1-(4-tert-butyl-2,6-dimethylphenyl)ethanone",CC1=CC(=CC(=C1C(=O)C)C)C(C)(C)C,204.31299999999996,15,14,1,0,0,0,1
831132,"(3S)-N-[1-(4-methylphenyl)ethylideneamino]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",CC1=CC=C(C=C1)C(=NNC(=O)C2COC3=CC=CC=C3O2)C,310.35300000000007,23,18,3,2,0,0,2
322555,(4-hydroxy-1-methylpiperidin-4-yl)-phenylmethanone,CN1CCC(CC1)(C(=O)C2=CC=CC=C2)O,219.28400000000002,16,13,2,1,0,0,1
623949,2-[4-[2-(4-bromophenyl)ethenyl]phenoxy]acetohydrazide,C1=CC(=CC=C1C=CC2=CC=C(C=C2)Br)OCC(=O)NN,347.2120000000001,21,16,2,2,0,1,2
785340,"(3R)-1-(4-methoxyphenyl)-3-[(1R)-1-phenylethyl]pyrrolidine-2,5-dione",CC(C1CC(=O)N(C1=O)C2=CC=C(C=C2)OC)C3=CC=CC=C3,309.365,23,19,3,1,0,0,2
864279,N-cyclohexyl-2-(1-ethyltetrazol-5-yl)sulfanylacetamide,CCN1C(=NN=N1)SCC(=O)NC2CCCCC2,269.37399999999997,18,11,1,5,1,0,1
596857,"1-[(7-methoxy-1,3-benzodioxol-5-yl)methyl]-4-(pyridin-3-ylmethyl)piperazine",COC1=CC(=CC2=C1OCO2)CN3CCN(CC3)CC4=CN=CC=C4,341.411,25,19,3,3,0,0,2
965941,3-methoxy-N'-[(2S)-2-(4-nitrophenyl)propanoyl]benzohydrazide,CC(C1=CC=C(C=C1)[N+](=O)[O-])C(=O)NNC(=O)C2=CC(=CC=C2)OC,343.33900000000006,25,17,5,3,0,0,2
302631,ethyl 2-(2-chloro-4-fluoroanilino)acetate,CCOC(=O)CNC1=C(C=C(C=C1)F)Cl,231.654,15,10,2,1,0,2,1
460486,"(11R)-6-chloro-11-methyl-10-(3-methylbut-2-enyl)-1,3,10-triazatricyclo[6.4.1.04,13]trideca-2,4,6,8(13)-tetraene-2-thiol",CC1CN2C3=C(CN1CC=C(C)C)C=C(C=C3N=C2S)Cl,321.87699999999995,21,16,0,3,1,1,2
130395,2-[4-[4-(diaminomethylideneamino)benzoyl]oxyphenyl]acetic acid,C1=CC(=CC=C1CC(=O)O)OC(=O)C2=CC=C(C=C2)N=C(N)N,313.31300000000005,23,16,4,3,0,0,2
491466,"3-(2-chloro-6,7-dimethoxyquinolin-3-yl)-1-(2,5-dimethoxyphenyl)prop-2-en-1-one",COC1=CC(=C(C=C1)OC)C(=O)C=CC2=C(N=C3C=C(C(=CC3=C2)OC)OC)Cl,413.8570000000002,29,22,5,1,0,1,3
722132,"4-(4-fluorophenoxy)-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidine",C1CCC2=C(C1)C3=C(N=CN=C3S2)OC4=CC=C(C=C4)F,300.358,21,16,1,2,1,1,3
318863,4-[[4-(C-sulfanylcarbonimidoyl)phenyl]iminomethyl]benzenecarboximidothioic acid,C1=CC(=CC=C1C=NC2=CC=C(C=C2)C(=N)S)C(=N)S,299.424,20,15,0,3,2,0,2
733724,"3-[(3-bromophenyl)methyl]-6-ethylthieno[2,3-d]pyrimidin-4-one",CCC1=CC2=C(S1)N=CN(C2=O)CC3=CC(=CC=C3)Br,349.253,20,15,1,2,1,1,3
422061,"N-[2-(dimethylamino)ethyl]-N-methyl-2,2-diphenylacetamide",CN(C)CCN(C)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,296.41400000000004,22,19,1,2,0,0,2
988468,2-(5-bromo-3-formylindol-1-yl)-N-cyclohexylacetamide,C1CCC(CC1)NC(=O)CN2C=C(C3=C2C=CC(=C3)Br)C=O,363.255,22,17,2,2,0,1,2
285471,"2,4-diethoxy-6-(1-phenylpyrrol-2-yl)-1,3,5-triazine",CCOC1=NC(=NC(=N1)C2=CC=CN2C3=CC=CC=C3)OCC,310.35700000000014,23,17,2,4,0,0,3
524784,"N-(furan-3-ylmethylideneamino)-2,4-dinitroaniline",C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])NN=CC2=COC=C2,276.20799999999997,20,11,5,4,0,0,2
566212,2-methylpropyl 2-thiophen-2-ylacetate,CC(C)COC(=O)CC1=CC=CS1,198.287,13,10,2,0,1,0,1
517782,diethyl 2-ethyl-2-pentan-3-ylpropanedioate,CCC(CC)C(CC)(C(=O)OCC)C(=O)OCC,258.35799999999995,18,14,4,0,0,0,0
459024,N-[4-methoxy-3-[[3-(2-methoxyphenyl)-3-oxopropanoyl]amino]phenyl]-5-nitro-2-phenoxybenzamide,COC1=C(C=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])OC3=CC=CC=C3)NC(=O)CC(=O)C4=CC=CC=C4OC,555.5430000000002,41,30,8,3,0,0,4
84350,"[9-(hydroxymethyl)-3-tricyclo[5.2.1.02,6]decanyl]methanol",C1CC2C3CC(C(C3)C2C1CO)CO,196.29,14,12,2,0,0,0,0
627087,"1-hydroxy-6,6-dimethyl-3-pentyl-6a,7,8,10a-tetrahydrobenzo[c]chromene-9-carbaldehyde",CCCCCC1=CC(=C2C3C=C(CCC3C(OC2=C1)(C)C)C=O)O,328.45200000000006,24,21,3,0,0,0,1
41798,3-(6-methyl-6-azabicyclo[3.2.1]octan-1-yl)phenol,CN1CC2(CCCC1C2)C3=CC(=CC=C3)O,217.312,16,14,1,1,0,0,1
932628,"3-(2-chlorophenyl)-6-(2-methoxyphenyl)-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole",COC1=CC=CC=C1C2=NN3C(=NN=C3S2)C4=CC=CC=C4Cl,342.81100000000004,23,16,1,4,1,1,4
453015,"benzyl N-[1-[[(2S)-4,4-difluoro-3-oxo-1,6-diphenylhexan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]carbamate",CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)C(CCC2=CC=CC=C2)(F)F)NC(=O)OCC3=CC=CC=C3,550.6460000000003,40,32,4,2,0,2,3
770215,1-(furan-2-ylmethyl)-4-[(3-methoxyphenyl)methyl]piperazine,COC1=CC=CC(=C1)CN2CCN(CC2)CC3=CC=CO3,286.37499999999994,21,17,2,2,0,0,2
337979,"6-amino-5-[3-(4-methoxyphenyl)prop-2-enoyl]-1,3-dimethylpyrimidine-2,4-dione",CN1C(=C(C(=O)N(C1=O)C)C(=O)C=CC2=CC=C(C=C2)OC)N,315.32900000000006,23,16,4,3,0,0,2
633040,"1,3-ditert-butyl-2,4-di(propan-2-yl)-1,3,2,4-diazadiboretidine",B1(N(B(N1C(C)(C)C)C(C)C)C(C)(C)C)C(C)C,250.04799999999997,18,14,0,2,0,0,0
262530,"2-ethoxy-1,1,1,3,3,3-hexafluoropropan-2-ol",CCOC(C(F)(F)F)(C(F)(F)F)O,212.089,13,5,2,0,0,6,0
27122,"(1R,11R,14R)-14-ethynyl-5-methoxy-15-methyl-10-azatetracyclo[8.7.0.02,7.011,15]heptadeca-2(7),3,5-trien-14-ol",CC12CCC3C4=C(CCN3C1CCC2(C#C)O)C=C(C=C4)OC,311.425,23,20,2,1,0,0,1
95764,"2-(2-methoxyphenyl)-1,3-benzothiazole",COC1=CC=CC=C1C2=NC3=CC=CC=C3S2,241.315,17,14,1,1,1,0,3
240045,2-acetyl-3-nitrobenzoic acid,CC(=O)C1=C(C=CC=C1[N+](=O)[O-])C(=O)O,209.15699999999995,15,9,5,1,0,0,1
707054,"1,3-dimethyl-6-(2-piperazin-1-ylethyl)-7,8-dihydro-5H-pyrimido[4,5-d]pyrimidine-2,4-dione",CN1C2=C(CN(CN2)CCN3CCNCC3)C(=O)N(C1=O)C,308.386,22,14,2,6,0,0,1
876567,2-amino-6-(2-chlorophenyl)-4-phenylpyridine-3-carbonitrile,C1=CC=C(C=C1)C2=CC(=NC(=C2C#N)N)C3=CC=CC=C3Cl,305.76800000000003,22,18,0,3,0,1,3
902318,"methyl (4S)-6-(2-amino-2-oxoethyl)sulfanyl-5-cyano-2-methyl-4-pyridin-3-yl-1,4-dihydropyridine-3-carboxylate",CC1=C(C(C(=C(N1)SCC(=O)N)C#N)C2=CN=CC=C2)C(=O)OC,344.3960000000001,24,16,3,4,1,0,1
603140,"2-(2-bromophenyl)-4-[(4-methylphenyl)methylidene]-1,3-oxazol-5-one",CC1=CC=C(C=C1)C=C2C(=O)OC(=N2)C3=CC=CC=C3Br,342.192,21,17,2,1,0,1,2
615644,"2-iodo-N,N-dimethylbenzamide",CN(C)C(=O)C1=CC=CC=C1I,275.08899999999994,12,9,1,1,0,1,1
996972,(3-formylphenyl) 4-iodo-1-methylpyrazole-5-carboxylate,CN1C(=C(C=N1)I)C(=O)OC2=CC=CC(=C2)C=O,356.119,18,12,3,2,0,1,2
21754,"ethyl N,N-bis(2-chloropropyl)carbamate",CCOC(=O)N(CC(C)Cl)CC(C)Cl,242.146,14,9,2,1,0,2,0
801910,"N-[(7R)-5-methyl-7-phenyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl]benzamide",CC1=CC(N2C(=NC(=N2)NC(=O)C3=CC=CC=C3)N1)C4=CC=CC=C4,331.3790000000001,25,19,1,5,0,0,3
704939,"(3R)-5'-acetyl-2'-amino-1,6'-dimethyl-2-oxospiro[indole-3,4'-pyran]-3'-carbonitrile",CC1=C(C2(C3=CC=CC=C3N(C2=O)C)C(=C(O1)N)C#N)C(=O)C,309.325,23,17,3,3,0,0,1
861323,5-[(R)-(4-methylphenyl)-pyrrolidin-1-ylmethyl]-1-[[(2S)-oxolan-2-yl]methyl]tetrazole,CC1=CC=C(C=C1)C(C2=NN=NN2CC3CCCO3)N4CCCC4,327.43200000000013,24,18,1,5,0,0,2
282603,"2,3,8-tribromo-6-chlorophenanthridine",C1=CC2=C(C=C1Br)C(=NC3=CC(=C(C=C23)Br)Br)Cl,450.3549999999999,18,13,0,1,0,4,3
604239,"12-ethyl-12-methyl-11,13-dithiatricyclo[7.5.1.05,15]pentadeca-1,3,5(15),6,8-pentaene",CCC1(SCC2=CC=CC3=C2C(=CC=C3)CS1)C,274.454,18,16,0,0,2,0,2
42186,N-[1-(butylamino)-1-oxo-3-[4-(2-pyrrolidin-1-ylethoxy)phenyl]propan-2-yl]benzamide;oxalic acid,CCCCNC(=O)C(CC1=CC=C(C=C1)OCCN2CCCC2)NC(=O)C3=CC=CC=C3.C(=O)(C(=O)O)O,527.6180000000004,38,28,7,3,0,0,2
800178,"3-methyl-N-(2-phenyl-1,3-benzoxazol-5-yl)butanamide",CC(C)CC(=O)NC1=CC2=C(C=C1)OC(=N2)C3=CC=CC=C3,294.354,22,18,2,2,0,0,3
793006,"8-(3,3-dichloroprop-2-enylidene)-6,7-dihydro-5H-chromen-2-one",C1CC2=C(C(=CC=C(Cl)Cl)C1)OC(=O)C=C2,257.11599999999993,16,12,2,0,0,2,1
183701,3-chloro-4-(1-chloro-2-methylpropan-2-yl)pyridazine,CC(C)(CCl)C1=C(N=NC=C1)Cl,205.08800000000002,12,8,0,2,0,2,1
493356,"5-[4-[4-(4-cyanophenoxy)butoxy]phenyl]-3-methylsulfanyl-1,2-thiazole-4-carbonitrile",CSC1=NSC(=C1C#N)C2=CC=C(C=C2)OCCCCOC3=CC=C(C=C3)C#N,421.5470000000003,29,22,2,3,2,0,3
544174,"methyl 6,6-dimethyl-4-morpholin-4-yl-2-oxocyclohex-3-ene-1-carboxylate",CC1(CC(=CC(=O)C1C(=O)OC)N2CCOCC2)C,267.32499999999993,19,14,4,1,0,0,0
683158,(2S)-4-(4-chlorophenyl)-2-(2-morpholin-4-ylethylamino)-4-oxobutanoic acid,C1COCCN1CCNC(CC(=O)C2=CC=C(C=C2)Cl)C(=O)O,340.807,23,16,4,2,0,1,1
463712,"(2R,3S)-3-[[[2-[4-[amino(nitroso)methylidene]cyclohexa-2,5-dien-1-ylidene]-4-methyl-1,3-thiazol-5-ylidene]-hydroxymethyl]amino]-2-(2,4-difluorophenyl)-1-(1,2,4-triazol-1-yl)butan-2-ol",CC1=NC(=C2C=CC(=C(N)N=O)C=C2)SC1=C(NC(C)C(CN3C=NC=N3)(C4=C(C=C(C=C4)F)F)O)O,527.5570000000001,37,24,3,7,1,2,4
960572,methyl 4-[[2-(4-chloro-3-methylphenoxy)acetyl]amino]benzoate,CC1=C(C=CC(=C1)OCC(=O)NC2=CC=C(C=C2)C(=O)OC)Cl,333.7710000000001,23,17,4,1,0,1,2
291669,"1-(4-methyl-2-oxoquinolin-1-yl)butane-1,3-dione",CC1=CC(=O)N(C2=CC=CC=C12)C(=O)CC(=O)C,243.26199999999997,18,14,3,1,0,0,2
613763,"ethyl 2,3-diphenyl-3H-1,2-oxazole-4-carboxylate",CCOC(=O)C1=CON(C1C2=CC=CC=C2)C3=CC=CC=C3,295.338,22,18,3,1,0,0,2
457059,"[2-(imidazol-1-ylmethyl)-2-(4-phenylphenyl)-1,3-dioxolan-4-yl]methyl methanesulfonate",CS(=O)(=O)OCC1COC(O1)(CN2C=CN=C2)C3=CC=C(C=C3)C4=CC=CC=C4,414.4830000000001,29,21,5,2,1,0,3
665621,"3-[3-(2-methoxyphenyl)-1,2,4-oxadiazol-5-yl]-N-(3-methylphenyl)propanamide",CC1=CC(=CC=C1)NC(=O)CCC2=NC(=NO2)C3=CC=CC=C3OC,337.379,25,19,3,3,0,0,3
853798,"1-(2,6-diethylphenyl)-3-(4-methoxyphenyl)urea",CCC1=C(C(=CC=C1)CC)NC(=O)NC2=CC=C(C=C2)OC,298.386,22,18,2,2,0,0,2
515612,"2-(diethylamino)ethyl N,N-dimethylcarbamate",CCN(CC)CCOC(=O)N(C)C,188.271,13,9,2,2,0,0,0
95675,"6-amino-1-ethyl-3-propylpyrimidine-2,4-dione",CCCN1C(=O)C=C(N(C1=O)CC)N,197.23799999999994,14,9,2,3,0,0,1
492842,6-chloro-2-[1-(4-methyl-6-pyrrolidin-1-yl-2-pyridinyl)ethylsulfanyl]pyrimidin-4-amine,CC1=CC(=NC(=C1)N2CCCC2)C(C)SC3=NC(=CC(=N3)Cl)N,349.8910000000001,23,16,0,5,1,1,2
